satellite_id,plane_index,satellite_index,inclination_deg,raan_deg,initial_argument_of_latitude_deg,phase_factor,altitude_km
310,6,34,50.331343634531606,57.59413675096501,303.25220546482933,28,550.0
311,6,35,50.331343634531606,57.59413675096501,311.078292421351,28,550.0
312,6,36,50.331343634531606,57.59413675096501,318.9043793778727,28,550.0
313,6,37,50.331343634531606,57.59413675096501,326.7304663343945,28,550.0
314,6,38,50.331343634531606,57.59413675096501,334.5565532909162,28,550.0
315,6,39,50.331343634531606,57.59413675096501,342.38264024743796,28,550.0
316,6,40,50.331343634531606,57.59413675096501,350.2087272039597,28,550.0
317,6,41,50.331343634531606,57.59413675096501,358.03481416048146,28,550.0
318,6,42,50.331343634531606,57.59413675096501,5.860901117003209,28,550.0
319,6,43,50.331343634531606,57.59413675096501,13.686988073524901,28,550.0
320,6,44,50.331343634531606,57.59413675096501,21.51307503004665,28,550.0
321,6,45,50.331343634531606,57.59413675096501,29.339161986568456,28,550.0
322,7,0,50.331343634531606,66.594136750965,42.64350981265536,28,550.0
323,7,1,50.331343634531606,66.594136750965,50.469596769177095,28,550.0
324,7,2,50.331343634531606,66.594136750965,58.29568372569883,28,550.0
325,7,3,50.331343634531606,66.594136750965,66.12177068222059,28,550.0
326,7,4,50.331343634531606,66.594136750965,73.94785763874232,28,550.0
327,7,5,50.331343634531606,66.594136750965,81.77394459526407,28,550.0
328,7,6,50.331343634531606,66.594136750965,89.6000315517858,28,550.0
329,7,7,50.331343634531606,66.594136750965,97.42611850830754,28,550.0
330,7,8,50.331343634531606,66.594136750965,105.25220546482927,28,550.0
331,7,9,50.331343634531606,66.594136750965,113.07829242135101,28,550.0
332,7,10,50.331343634531606,66.594136750965,120.90437937787277,28,550.0
333,7,11,50.331343634531606,66.594136750965,128.7304663343945,28,550.0
334,7,12,50.331343634531606,66.594136750965,136.55655329091624,28,550.0
335,7,13,50.331343634531606,66.594136750965,144.382640247438,28,550.0
336,7,14,50.331343634531606,66.594136750965,152.2087272039597,28,550.0
337,7,15,50.331343634531606,66.594136750965,160.03481416048146,28,550.0
338,7,16,50.331343634531606,66.594136750965,167.86090111700318,28,550.0
339,7,17,50.331343634531606,66.594136750965,175.68698807352496,28,550.0
340,7,18,50.331343634531606,66.594136750965,183.51307503004665,28,550.0
341,7,19,50.331343634531606,66.594136750965,191.3391619865684,28,550.0
342,7,20,50.331343634531606,66.594136750965,199.16524894309015,28,550.0
343,7,21,50.331343634531606,66.594136750965,206.9913358996119,28,550.0
344,7,22,50.331343634531606,66.594136750965,214.8174228561336,28,550.0
345,7,23,50.331343634531606,66.594136750965,222.64350981265537,28,550.0
346,7,24,50.331343634531606,66.594136750965,230.4695967691771,28,550.0
347,7,25,50.331343634531606,66.594136750965,238.29568372569886,28,550.0
348,7,26,50.331343634531606,66.594136750965,246.12177068222056,28,550.0
349,7,27,50.331343634531606,66.594136750965,253.94785763874228,28,550.0
350,7,28,50.331343634531606,66.594136750965,261.773944595264,28,550.0
351,7,29,50.331343634531606,66.594136750965,269.6000315517858,28,550.0
352,7,30,50.331343634531606,66.594136750965,277.4261185083076,28,550.0
353,7,31,50.331343634531606,66.594136750965,285.2522054648293,28,550.0
